cycle,r_squared,p_center,p_height,p_width,p_fwhm,p_rise_time,p_decay_time,p_rise_decay_symmetry,p_sharpness,p_on,p_off,q_center,q_height,q_width,q_fwhm,q_rise_time,q_decay_time,q_rise_decay_symmetry,q_sharpness,q_on,q_off,r_center,r_height,r_width,r_fwhm,r_rise_time,r_decay_time,r_rise_decay_symmetry,r_sharpness,r_on,r_off,s_center,s_height,s_width,s_fwhm,s_rise_time,s_decay_time,s_rise_decay_symmetry,s_sharpness,s_on,s_off,t_center,t_height,t_width,t_fwhm,t_rise_time,t_decay_time,t_rise_decay_symmetry,t_sharpness,t_on,t_off,pr_interval,pr_segment,qrs_duration,st_segment,qt_interval,p_duration,pp_interval,rr_interval
797,0.8974833494839974,734122.2356103798,3700.3159063089793,8.408285822851388,26.0,8.0,18.0,0.3076923076923077,0.09041116601519,734114.0,734140.0,734239.74520346,-2524.4503821359144,2.8027619409504627,84.0,81.0,3.0,0.9642857142857143,-0.29046811917410614,734159.0,734243.0,734263.40547474,34148.72343099114,6.539777862217747,15.0,7.0,8.0,0.4666666666666667,0.07381990780707122,734256.0,734271.0,734280.33972872,-14744.230699257374,3.7370159212672838,11.0,4.0,7.0,0.36363636363636365,-0.15458607810462804,734276.0,734287.0,734527.4520345993,8069.213164313809,28.027619409504627,92.0,54.0,38.0,0.5869565217391305,0.03539145172437455,734487.0,734560.0,45.0,19.0,128.0,273.0,401.0,26.0,885.0,870.0
798,0.8826062092424826,734988.74520346,3812.250405802728,2.8027619409504627,17.0,14.0,3.0,0.8235294117647058,0.0712973886750069,734975.0,734992.0,735105.3209018807,-4137.891910078908,7.4740318425345675,23.0,7.0,16.0,0.30434782608695654,-0.07845415053025422,735098.0,735121.0,735141.49040692,42687.56284103495,5.605523881900925,15.0,8.0,7.0,0.5333333333333333,0.06856499057583436,735133.0,735148.0,735158.33972872,-9322.847681588697,3.7370159212672838,12.0,4.0,8.0,0.3333333333333333,-0.2212295115858314,735154.0,735166.0,735406.6218989593,8292.170910669614,26.159111448870988,87.0,56.0,31.0,0.6436781609195402,0.028712519822133502,735352.0,735437.0,123.0,106.0,68.0,271.0,339.0,17.0,866.0,878.0
799,0.8938874096399928,735864.33972872,6098.310951712637,3.7370159212672838,37.0,4.0,33.0,0.10810810810810811,0.05712553909660788,735860.0,735897.0,735990.3205425598,-1946.7261536793505,6.115116962074508,30.0,21.0,9.0,0.7,-0.22839990153680031,735969.0,735999.0,736019.40547474,40119.37852123629,6.539777862210833,15.0,7.0,8.0,0.4666666666666667,0.07080253251215415,736012.0,736027.0,736036.867796496,-10405.637028171535,3.7370159212672838,15.0,4.0,11.0,0.26666666666666666,-0.20153499613100406,736033.0,736048.0,736285.3671024193,8783.513941445408,28.96187338982145,96.0,59.0,37.0,0.6145833333333334,0.0352809455827343,736226.0,736319.0,109.0,72.0,79.0,271.0,350.0,37.0,875.0,878.0
800,0.9110773350593837,736677.282860998,4788.228493118776,16.816571645702776,44.0,18.0,26.0,0.4090909090909091,0.0465841739441954,736659.0,736703.0,736798.2356103798,-2286.782263538484,6.879506582332955,19.0,9.0,10.0,0.47368421052631576,-0.13225612575700652,736790.0,736808.0,736830.40547474,37725.21146060944,6.539777862217747,17.0,8.0,9.0,0.47058823529411764,0.071007118032748,736822.0,736838.0,736847.25479654,-11938.609335362402,2.8027619409504627,11.0,3.0,8.0,0.2727272727272727,-0.18480628203016553,736844.0,736855.0,737092.1972380591,9627.118806670695,30.83038135045509,89.0,51.0,38.0,0.5730337078651685,0.0317584140690981,737051.0,737128.0,131.0,87.0,65.0,273.0,338.0,44.0,813.0,811.0
801,0.8861508456625596,737527.169381423,4178.6898602896235,5.605523881900925,13.0,7.0,6.0,0.5384615384615384,0.06974088695265014,737520.0,737533.0,737642.5753391,-5060.712030165443,4.671269901584105,53.0,48.0,5.0,0.9056603773584906,-0.061386719078458024,737595.0,737648.0,737680.40547474,40942.72418045885,6.268347659819105,16.0,8.0,8.0,0.5,0.07123329702815626,737672.0,737688.0,737697.205908316,-10650.034162391634,2.8027619409504627,11.0,3.0,8.0,0.2727272727272727,-0.2077572736694282,737694.0,737705.0,737949.1314920395,8453.810184008373,20.55358756697006,77.0,52.0,25.0,0.6753246753246753,0.02856154911533042,737904.0,737973.0,75.0,62.0,110.0,268.0,378.0,13.0,850.0,850.0
802,0.8727669889505121,738414.59452526,5688.692315538651,6.539777862217744,30.0,9.0,21.0,0.3,0.055618157468643944,738407.0,738433.0,738537.25479654,-3428.7818858484625,2.8027619409504627,18.0,3.0,15.0,0.16666666666666666,-0.09255464307978818,738534.0,738552.0,738577.40547474,39161.920293526164,6.4976494902826625,16.0,8.0,8.0,0.5,0.06935114788754015,738569.0,738585.0,738593.2547965366,-10709.614803081715,2.8027619409504627,11.0,3.0,8.0,0.2727272727272727,-0.21411591037692085,738590.0,738601.0,738850.7068311394,8452.277735742242,25.224857468554166,82.0,53.0,29.0,0.6463414634146342,0.035682856248149264,738798.0,738880.0,127.0,101.0,67.0,279.0,346.0,26.0,887.0,897.0
803,0.8564031007871955,739250.9342539802,3952.8670674788364,10.27679378348503,30.0,14.0,16.0,0.4666666666666667,0.06811427319159676,739238.0,739261.0,739367.6410851197,-2633.364640481147,14.948063684916118,51.0,34.0,17.0,0.6666666666666666,-0.06958568723931259,739334.0,739385.0,739405.40547474,37409.04851275334,6.539777862217747,16.0,8.0,8.0,0.5,0.07193156453463766,739397.0,739413.0,739421.66027128,-12643.946342861453,3.7370159212672838,11.0,4.0,7.0,0.36363636363636365,-0.17944720557065158,739418.0,739429.0,739675.4712207596,9274.221566451306,16.816571645702776,73.0,53.0,20.0,0.726027397260274,0.033751402470661,739622.0,739695.0,96.0,73.0,95.0,266.0,361.0,23.0,836.0,828.0
804,0.9374850891253452,740126.0314595966,5385.024093006456,13.079555724435494,39.0,25.0,14.0,0.6410256410256411,0.04321204556922213,740101.0,740140.0,740257.66027128,-3184.9577786058026,3.68211216186935,44.0,40.0,4.0,0.9090909090909091,-0.3500437663348564,740218.0,740262.0,740279.40547474,41513.482755056095,6.539777862217747,16.0,8.0,8.0,0.5,0.07034840082118962,740271.0,740287.0,740296.660271281,-9296.717861133535,3.7370159212672838,10.0,4.0,6.0,0.4,-0.23737388560680311,740293.0,740303.0,740540.2821702391,8767.787154374673,29.89612737013827,76.0,39.0,37.0,0.5131578947368421,0.026091089673073557,740502.0,740575.0,117.0,78.0,85.0,272.0,357.0,39.0,876.0,874.0
805,0.8249542237957228,741005.33972872,5939.95382198674,3.7370159212672838,38.0,4.0,34.0,0.10526315789473684,0.05004581234374226,741001.0,741039.0,741139.8301356401,-2199.4564311268136,1.8685079606336419,5.0,3.0,2.0,0.6,-0.4349907753297551,741137.0,741142.0,741162.40547474,39112.35229189801,6.539777862217747,16.0,8.0,8.0,0.5,0.07010193720083212,741154.0,741170.0,741179.5753391,-12344.54090449028,4.671269901584105,12.0,5.0,7.0,0.4166666666666667,-0.1787048968431749,741175.0,741187.0,741397.2739827003,8803.372905214972,14.013809704752314,80.0,16.0,64.0,0.2,0.03828792960351954,741381.0,741460.0,136.0,98.0,50.0,273.0,323.0,38.0,879.0,883.0
806,0.8978410674261303,741818.33972872,3391.216021491556,3.7370159212672838,22.0,4.0,18.0,0.18181818181818182,0.08066020734701176,741814.0,741836.0,741958.66027128,-3761.9501073022607,3.7370159212672838,22.0,18.0,4.0,0.8181818181818182,-0.2370427051273745,741941.0,741963.0,741982.40547474,36057.60402933924,6.491679760798037,17.0,8.0,9.0,0.47058823529411764,0.0757357122321434,741974.0,741990.0,741999.25479654,-14803.750195672374,2.8027619409504627,11.0,3.0,8.0,0.2727272727272727,-0.163266891139154,741996.0,742007.0,742232.5479654007,7767.776742559429,28.027619409504627,77.0,33.0,44.0,0.42857142857142855,0.02873718148805614,742200.0,742277.0,127.0,105.0,66.0,270.0,336.0,22.0,813.0,820.0
807,0.9103767409847415,742709.5753391,4409.966194618969,4.671269901584105,16.0,11.0,5.0,0.6875,0.05684665767074266,742699.0,742715.0,742837.74520346,-4507.252737393186,2.8027619409504627,7.0,4.0,3.0,0.5714285714285714,-0.21660012059760428,742834.0,742841.0,742860.680080409,40358.31936264538,6.5397778622176865,15.0,8.0,7.0,0.5333333333333333,0.0689400092983743,742853.0,742868.0,742877.8002936292,-11526.128922361864,3.7370159212672838,12.0,4.0,8.0,0.3333333333333333,-0.1922197042666123,742874.0,742886.0,743119.1123058791,6781.038847771289,31.764635330771913,97.0,52.0,45.0,0.5360824742268041,0.047922869126922896,743088.0,743162.0,135.0,119.0,52.0,276.0,328.0,16.0,892.0,878.0
808,0.9113189981201631,743589.6794573988,4532.987022222772,7.4740318425345675,41.0,14.0,27.0,0.34146341463414637,0.07388802388055814,743578.0,743597.0,743716.74520346,-2787.2443063726364,2.7428287155245332,65.0,62.0,3.0,0.9538461538461539,-0.26956883381169827,743655.0,743720.0,743740.40547474,38771.27322314965,6.539777862217747,16.0,8.0,8.0,0.5,0.07202516782121646,743732.0,743748.0,743757.1862552862,-13223.367662799052,3.7370159212672838,12.0,4.0,8.0,0.3333333333333333,-0.17771883170829905,743753.0,743765.0,743997.0273736991,6502.275817203155,32.69888931108873,86.0,34.0,52.0,0.3953488372093023,0.04941929254542814,743965.0,744037.0,77.0,58.0,110.0,272.0,382.0,19.0,879.0,880.0
809,0.8668305243505185,744380.8493218002,5199.925988934248,9.34253980316821,31.0,15.0,16.0,0.4838709677419355,0.04699669503376069,744370.0,744397.0,744500.1506781998,-2462.2442803901167,7.643896202592173,24.0,13.0,11.0,0.5416666666666666,-0.12431316023664353,744487.0,744511.0,744533.40547474,36427.14710127952,6.539777862217747,16.0,8.0,8.0,0.5,0.0697291024769825,744525.0,744541.0,744549.9693358131,-13540.737126903807,2.8027619409504627,10.0,3.0,7.0,0.3,-0.16761403396019428,744547.0,744557.0,744798.6218989593,9204.158095044506,26.159111448870988,92.0,62.0,30.0,0.6739130434782609,0.029762334958547552,744738.0,744829.0,117.0,90.0,70.0,272.0,342.0,27.0,791.0,793.0
810,0.9124174753719002,745183.2356103798,4923.1286299461735,8.408285822851388,24.0,14.0,10.0,0.5833333333333334,0.06384045769911462,745169.0,745193.0,745314.74520346,-2682.0135846038725,2.7803048122564302,91.0,88.0,3.0,0.967032967032967,-0.30395342374699086,745227.0,745318.0,745338.49040692,43018.99273313144,5.605523881900925,15.0,8.0,7.0,0.5333333333333333,0.07031740907672114,745330.0,745345.0,745355.33972872,-12225.187740803487,3.7370159212672838,13.0,4.0,9.0,0.3076923076923077,-0.19060534344653393,745351.0,745364.0,745597.0273736991,8106.035682184821,32.69888931108873,80.0,41.0,39.0,0.5125,0.029515501088101168,745562.0,745635.0,58.0,34.0,137.0,271.0,408.0,24.0,804.0,805.0
811,0.8294192901263894,745950.1506781998,4347.881972716896,9.342539803070274,21.0,9.0,12.0,0.42857142857142855,0.06294475613090833,745941.0,745962.0,746053.804652089,-3261.605733981042,3.7370159212669725,10.0,6.0,4.0,0.6,-0.09027456996016942,746048.0,746058.0,746090.4916115229,38353.15607167415,6.669601412999489,17.0,8.0,9.0,0.47058823529411764,0.07366718673040822,746083.0,746099.0,746107.25479654,-12392.199737168714,2.802761940950267,10.0,3.0,7.0,0.3,-0.18277563020159474,746104.0,746114.0,746331.1890505203,8956.332025103251,13.079555724435213,72.0,15.0,57.0,0.20833333333333334,0.03305724081339339,746316.0,746388.0,107.0,86.0,66.0,274.0,340.0,21.0,767.0,752.0
812,0.935672125356666,747405.1836267272,4879.704486588556,10.276793783484974,27.0,11.0,16.0,0.4074074074074074,0.0611338942164592,747394.0,747421.0,747522.66027128,-1797.3486113570482,3.4313891044847673,11.0,7.0,4.0,0.6363636363636364,-0.34340531617102904,747516.0,747527.0,747549.40547474,39744.010248096674,6.539777862177711,16.0,8.0,8.0,0.5,0.06785617264287697,747541.0,747557.0,747565.66027128,-8922.135490264816,3.737015921267272,11.0,4.0,7.0,0.36363636363636365,-0.2329456135966408,747562.0,747573.0,747800.3479162588,8868.498114598195,40.17292115249519,110.0,60.0,50.0,0.5454545454545454,0.023528843044987945,747753.0,747847.0,122.0,95.0,57.0,274.0,331.0,27.0,1454.0,1459.0
813,0.9023469414467107,748224.4246609,5596.5451574810695,4.671269901584105,26.0,5.0,21.0,0.19230769230769232,0.060807057528446735,748219.0,748245.0,748329.49040692,-3257.815836616797,5.605523881900925,12.0,5.0,7.0,0.4166666666666667,-0.08612724833242602,748324.0,748336.0,748371.40547474,41086.17889240881,6.5397778616967255,16.0,8.0,8.0,0.5,0.0695708932017006,748363.0,748379.0,748387.74520346,-10246.902045631623,2.8027619409504627,10.0,3.0,7.0,0.3,-0.22100380361387992,748385.0,748395.0,748640.5369667793,8330.320028664533,27.093365429187806,92.0,60.0,32.0,0.6521739130434783,0.029460802354907365,748582.0,748672.0,105.0,79.0,71.0,277.0,348.0,26.0,819.0,822.0
814,0.9400663591692174,749074.6794574402,5428.085379951565,7.474031842534519,21.0,9.0,12.0,0.42857142857142855,0.0659296964620862,749066.0,749087.0,749180.25479654,-1412.9004727753288,2.802761940950452,10.0,3.0,7.0,0.3,-0.18558972941394225,749177.0,749187.0,749214.4596263436,36282.01599439318,6.539777862215101,17.0,8.0,9.0,0.47058823529411764,0.07174133380306985,749207.0,749222.0,749232.3269328957,-12454.012467520952,3.7370159212672562,11.0,4.0,7.0,0.36363636363636365,-0.17568156657240608,749228.0,749239.0,749462.6684588187,7842.02105457329,47.45673670208147,126.0,70.0,56.0,0.5555555555555556,0.031090772495058493,749399.0,749518.0,111.0,90.0,62.0,279.0,341.0,21.0,850.0,843.0
815,0.8473312232832224,749934.59452526,2737.1091346850335,6.539777862217747,16.0,8.0,8.0,0.5,0.10402333738193147,749927.0,749943.0,750055.74520346,-3767.3588588399584,2.8027619409504627,24.0,21.0,3.0,0.875,-0.2670360488630867,750035.0,750059.0,750078.40547474,39810.644132797286,6.468872998259208,16.0,8.0,8.0,0.5,0.0700080084226812,750070.0,750086.0,750095.25479654,-9428.497457253125,2.8027619409504627,11.0,3.0,8.0,0.2727272727272727,-0.22132255266205678,750092.0,750103.0,750353.8109494797,7592.523601355072,13.079555724435494,87.0,72.0,15.0,0.8275862068965517,0.034241316935067094,750282.0,750369.0,108.0,92.0,68.0,266.0,334.0,16.0,860.0,864.0
816,0.8925680137298172,750865.5973635257,4744.2138991965885,4.671269901584105,14.0,9.0,5.0,0.6428571428571429,0.07095304442105241,750857.0,750871.0,750966.0657460198,-2798.6577647526574,10.27679378348503,65.0,46.0,19.0,0.7076923076923077,-0.07976727082246676,750949.0,750978.0,751006.40547474,38936.61623810759,6.539777862217747,16.0,8.0,8.0,0.5,0.07010318898342278,750999.0,751014.0,751023.25479654,-11600.307370004835,2.8027619409504627,11.0,3.0,8.0,0.2727272727272727,-0.19664930915284198,751020.0,751031.0,751277.7068311394,7202.7869181383885,25.224857468554166,81.0,51.0,30.0,0.6296296296296297,0.0421756962423821,751229.0,751307.0,92.0,78.0,82.0,276.0,358.0,14.0,932.0,928.0
817,0.8924187899619763,751699.5753391,4018.4861998153997,4.671269901584105,28.0,23.0,5.0,0.8214285714285714,0.06703159215652134,751677.0,751705.0,751790.4246609,-2991.22950786077,4.671269901584105,15.0,5.0,10.0,0.3333333333333333,-0.10809858320078652,751785.0,751800.0,751828.40547474,36932.65482923394,6.539777862208353,16.0,8.0,8.0,0.5,0.07223039622369293,751820.0,751836.0,751845.25479654,-13148.533613372485,2.8027619409504627,10.0,3.0,7.0,0.3,-0.17479458051815633,751842.0,751852.0,752075.4630332207,8755.690110349618,27.093365429187806,81.0,32.0,49.0,0.3950617283950617,0.038833143851960746,752044.0,752123.0,108.0,80.0,67.0,271.0,338.0,28.0,834.0,822.0
818,0.9192635727013171,752535.3205425598,3755.3993389887837,7.191332140897383,23.0,13.0,10.0,0.5652173913043478,0.10860209523145975,752523.0,752544.0,752645.74520346,-3786.4180032347704,2.8027619409504627,10.0,7.0,3.0,0.7,-0.28261827863569583,752639.0,752649.0,752667.5502087276,40621.94133453218,6.53977786221774,15.0,8.0,7.0,0.5333333333333333,0.06925916416568015,752660.0,752675.0,752684.25479654,-12599.009118092172,2.8027619409504627,10.0,3.0,7.0,0.3,-0.1889029516994722,752681.0,752691.0,752930.4520345993,8102.02093495752,28.027619409504627,80.0,47.0,33.0,0.5875,0.02024571969671138,752884.0,752963.0,116.0,95.0,52.0,272.0,324.0,21.0,836.0,839.0
819,0.8828764340672147,753379.33972872,4895.17280950194,3.7370159212672642,17.0,4.0,13.0,0.23529411764705882,0.08846449889870159,753375.0,753392.0,753480.8958816597,-2672.5401699204344,10.193192774881908,48.0,34.0,14.0,0.7083333333333334,-0.08597420170052655,753447.0,753495.0,753515.40547474,37235.30794514143,6.539777862150788,17.0,8.0,9.0,0.47058823529411764,0.07119360715498534,753507.0,753523.0,753532.25479654,-12568.811593469585,2.8027619409504627,10.0,3.0,7.0,0.3,-0.17597777364054326,753529.0,753539.0,753781.4520345993,7229.08375892498,28.02761940950438,101.0,65.0,36.0,0.6435643564356436,0.05267266341209156,753731.0,753814.0,72.0,55.0,92.0,275.0,367.0,17.0,843.0,848.0
820,0.9230143627325161,754140.7643896202,3921.2470318813535,8.408285822851388,24.0,10.0,14.0,0.4166666666666667,0.06658433805316269,754131.0,754155.0,754247.1506781998,-1915.6111555154205,8.156194930077456,20.0,9.0,11.0,0.45,-0.10851960131555205,754238.0,754258.0,754282.40547474,37338.4384920519,6.539777862217747,16.0,8.0,8.0,0.5,0.0706452018753302,754274.0,754290.0,754298.8234510637,-12813.896353825647,3.7370159212672838,12.0,4.0,8.0,0.3333333333333333,-0.176369600701139,754295.0,754307.0,754533.1780518988,8236.612438692873,41.55138462273775,99.0,49.0,50.0,0.494949494949495,0.03296310068244771,754486.0,754582.0,107.0,83.0,69.0,275.0,344.0,24.0,761.0,767.0
821,0.8688769480888234,754947.5753391,4401.749958677694,4.671269901584105,13.0,8.0,5.0,0.6153846153846154,0.08314336970083838,754940.0,754953.0,755066.8301356401,-3891.460727936214,1.8685079606336419,18.0,16.0,2.0,0.8888888888888888,-0.2732861066997784,755051.0,755069.0,755089.40547474,41529.19394437469,6.406853168452588,16.0,8.0,8.0,0.5,0.07007615363348531,755082.0,755097.0,755105.7639644531,-11219.589254144505,2.8027619409504627,11.0,3.0,8.0,0.2727272727272727,-0.20671760793146746,755103.0,755114.0,755360.3013563995,9060.402186076692,18.68507960633642,83.0,60.0,23.0,0.7228915662650602,0.0336203394716616,755301.0,755382.0,111.0,98.0,63.0,268.0,331.0,13.0,808.0,807.0
822,0.9029165751592086,755934.6410851197,4547.183758340001,14.94806368506436,33.0,16.0,17.0,0.48484848484848486,0.05377900608994731,755920.0,755952.0,756034.33972872,-1911.384565438241,3.7370159212672838,11.0,4.0,7.0,0.36363636363636365,-0.11782902385972895,756030.0,756041.0,756074.40547474,39817.98501529023,6.539777862214673,17.0,8.0,9.0,0.47058823529411764,0.06908511162393809,756066.0,756082.0,756091.25479654,-11259.550630047444,2.8027619409504627,10.0,3.0,7.0,0.3,-0.20565932466006343,756088.0,756098.0,756345.7068311394,8725.175804929553,25.224857468554166,99.0,60.0,39.0,0.6060606060606061,0.03293388956470524,756286.0,756375.0,110.0,78.0,68.0,277.0,345.0,32.0,988.0,985.0
